OrderID;DateKey;channelKey;StoreKey;ProductKey;PromotionKey;SalesQuantity;ReturnQuantity
61915;09-ene-07;4;310;499;5;6;0
63758;09-ene-07;1;72;766;2;8;0
65246;09-ene-07;1;49;426;2;27;0
66777;09-ene-07;1;292;1595;5;13;0
68242;09-ene-07;1;92;460;2;12;0
69812;09-ene-07;1;296;39;5;13;0
70659;09-ene-07;1;95;698;2;9;0
71819;09-ene-07;1;247;432;10;24;0
72965;09-ene-07;1;76;956;2;9;0
73330;09-ene-07;3;200;573;2;8;0
73587;09-ene-07;1;145;736;2;9;0
75542;09-ene-07;2;199;1345;2;9;0
76498;09-ene-07;1;285;574;2;4;0
81561;09-ene-07;1;9;1428;2;9;0
81892;09-ene-07;1;176;180;2;4;0
83190;09-ene-07;1;161;1122;2;9;0
84444;09-ene-07;4;309;1135;10;4;0
86165;09-ene-07;1;196;282;2;9;0
87510;09-ene-07;1;264;1347;5;13;0
89838;09-ene-07;1;275;1079;5;13;0
95926;09-ene-07;2;199;699;2;18;1
97664;09-ene-07;1;302;197;5;6;0
787;10-ene-07;3;200;907;2;8;0
3359;10-ene-07;1;13;1003;2;4;0
4688;10-ene-07;2;307;1044;5;52;0
5305;10-ene-07;1;154;1591;2;9;0
6772;10-ene-07;1;119;1475;2;9;0
8060;10-ene-07;3;200;2506;2;320;0
8179;10-ene-07;1;105;1345;2;9;0
8518;10-ene-07;1;22;981;2;9;1
12024;10-ene-07;2;306;405;10;8;0
12457;10-ene-07;1;289;1382;2;4;0
13404;10-ene-07;1;28;1304;2;9;0
15928;10-ene-07;1;175;791;2;9;0
16867;10-ene-07;2;199;1587;2;18;1
19574;10-ene-07;1;74;1525;2;9;0
20300;10-ene-07;1;296;812;5;6;0
22563;10-ene-07;1;138;1519;2;9;0
23502;10-ene-07;1;87;1247;2;4;0
24334;10-ene-07;1;83;1012;2;9;1
24665;10-ene-07;1;6;1633;2;9;0
27283;10-ene-07;1;259;783;5;6;0
29084;10-ene-07;2;306;280;10;8;0
29257;10-ene-07;2;199;787;2;8;0
30685;10-ene-07;1;137;975;2;4;0
31632;10-ene-07;1;27;1003;2;4;0
33077;10-ene-07;1;72;719;2;9;0
38125;10-ene-07;1;204;39;10;8;0
46158;10-ene-07;1;93;1013;2;9;0
47175;10-ene-07;1;201;908;10;4;0
47269;10-ene-07;1;34;180;2;4;0
47817;10-ene-07;3;200;956;2;18;0
48291;10-ene-07;1;257;261;5;13;0
50911;10-ene-07;3;200;1026;2;54;0
54408;10-ene-07;1;149;261;2;9;0
54991;10-ene-07;1;256;374;5;13;0
57201;10-ene-07;2;199;387;2;9;0
57468;10-ene-07;1;275;1112;5;13;0
58684;10-ene-07;1;231;435;10;12;0
61692;10-ene-07;1;226;1494;10;8;0
62515;10-ene-07;1;150;371;2;9;1
66405;10-ene-07;1;42;2;2;4;0
66659;10-ene-07;2;199;1017;2;4;0
68714;10-ene-07;1;252;626;5;13;0
71388;10-ene-07;2;199;1084;2;27;0
71679;10-ene-07;1;256;974;5;6;0
71999;10-ene-07;4;309;1441;10;4;0
73053;10-ene-07;1;61;695;2;9;0
78190;10-ene-07;4;309;580;10;8;0
78867;10-ene-07;4;310;2517;5;120;0
81230;10-ene-07;1;89;1073;2;9;0
81518;10-ene-07;1;250;213;10;4;0
88319;10-ene-07;1;124;452;2;12;1
89277;10-ene-07;1;247;2488;10;80;1
91822;10-ene-07;1;243;469;10;4;0
92574;10-ene-07;4;308;596;2;8;0
92931;10-ene-07;4;310;1595;5;13;0
95988;10-ene-07;1;38;684;2;9;0
96569;10-ene-07;3;200;1633;2;18;0
461;11-ene-07;1;147;666;2;9;0
966;11-ene-07;1;88;452;2;12;0
2187;11-ene-07;2;199;2488;2;160;0
2475;11-ene-07;4;309;1319;10;24;1
3490;11-ene-07;1;118;896;2;4;0
3736;11-ene-07;3;200;1628;2;18;1
4831;11-ene-07;2;306;1480;10;4;0
7896;11-ene-07;3;200;1347;2;36;1
9427;11-ene-07;4;310;1347;5;13;1
9512;11-ene-07;1;37;330;2;9;1
10160;11-ene-07;1;220;947;10;4;1
10290;11-ene-07;1;180;1596;2;9;0
10552;11-ene-07;1;17;756;2;9;0
12794;11-ene-07;1;118;1452;2;9;0
12965;11-ene-07;1;161;1083;2;9;0
13618;11-ene-07;3;200;815;2;36;0
15230;11-ene-07;4;309;1120;10;8;0
16022;11-ene-07;1;300;1375;5;13;0
18033;11-ene-07;1;283;1446;2;9;0
20047;11-ene-07;4;310;663;5;26;0
20431;11-ene-07;1;286;752;2;4;0
22586;11-ene-07;1;67;288;2;4;0
22882;11-ene-07;1;163;311;2;4;1
23040;11-ene-07;1;24;1421;2;9;0
23469;11-ene-07;1;276;435;5;18;0
23997;11-ene-07;1;192;976;2;9;0
24779;11-ene-07;1;238;561;10;4;0
25670;11-ene-07;3;200;486;2;8;0
26875;11-ene-07;4;309;1375;10;24;0
26935;11-ene-07;1;101;267;2;9;0
28254;11-ene-07;1;230;908;10;4;1
30412;11-ene-07;1;124;1554;2;9;0
35146;11-ene-07;2;306;958;10;4;1
36339;11-ene-07;2;199;454;2;12;0
39852;11-ene-07;1;177;432;2;27;0
41905;11-ene-07;1;289;418;2;12;0
42650;11-ene-07;2;199;1635;2;18;1
42896;11-ene-07;1;193;310;2;9;0
43522;11-ene-07;1;284;1553;2;9;0
45059;11-ene-07;2;199;1269;2;4;0
45535;11-ene-07;1;148;501;2;4;0
46611;11-ene-07;1;247;544;10;8;0
47673;11-ene-07;1;61;484;2;4;0
49570;11-ene-07;1;42;673;2;4;0
50169;11-ene-07;1;162;990;2;9;1
54360;11-ene-07;1;20;525;2;4;0
54536;11-ene-07;1;250;1325;10;8;0
55173;11-ene-07;1;235;759;10;4;0
55681;11-ene-07;1;186;1059;2;9;0
56444;11-ene-07;1;131;1360;2;9;0
60466;11-ene-07;1;152;1318;2;8;0
60613;11-ene-07;1;187;1439;2;9;0
60756;11-ene-07;1;246;771;10;4;0
62462;11-ene-07;1;219;842;10;4;0
64836;11-ene-07;1;6;677;2;4;0
65122;11-ene-07;1;181;282;2;9;0
65696;11-ene-07;3;200;375;2;36;0
65843;11-ene-07;1;51;603;2;9;0
65907;11-ene-07;1;243;943;10;4;0
67577;11-ene-07;1;206;879;10;4;1
68907;11-ene-07;1;212;616;10;8;0
69762;11-ene-07;1;116;654;2;9;0
71572;11-ene-07;1;92;729;2;9;0
73707;11-ene-07;1;188;437;2;27;0
73841;11-ene-07;1;96;457;2;12;0
73944;11-ene-07;1;162;979;2;9;0
75158;11-ene-07;1;61;683;2;9;0
76297;11-ene-07;1;235;540;10;8;0
76645;11-ene-07;2;199;1079;2;18;0
78007;11-ene-07;4;309;1282;10;4;0
78137;11-ene-07;4;309;1022;10;16;0
78757;11-ene-07;1;148;643;2;9;0
79042;11-ene-07;3;200;120;2;16;0
80707;11-ene-07;1;176;1042;2;9;0
80736;11-ene-07;1;241;1634;10;4;0
81201;11-ene-07;1;205;555;10;8;0
81507;11-ene-07;1;250;1203;10;8;1
82596;11-ene-07;2;307;1304;5;13;0
85198;11-ene-07;3;200;1048;2;18;0
86251;11-ene-07;1;97;1140;2;9;0
88677;11-ene-07;1;286;1061;2;9;0
89903;11-ene-07;1;257;267;5;13;0
91004;11-ene-07;1;26;1589;2;4;0
92455;11-ene-07;1;24;796;2;4;0
92955;11-ene-07;1;100;504;2;9;1
95479;11-ene-07;1;147;1026;2;9;1
97293;11-ene-07;3;200;1537;2;18;0
49;12-ene-07;1;164;564;2;9;0
1249;12-ene-07;3;200;1406;2;16;0
1692;12-ene-07;1;248;486;10;4;0
2186;12-ene-07;1;169;66;2;4;0
3741;12-ene-07;1;89;978;2;9;0
5888;12-ene-07;1;207;458;10;12;0
6094;12-ene-07;4;308;1386;2;9;0
6251;12-ene-07;1;31;597;2;4;1
6377;12-ene-07;3;200;317;2;36;0
7502;12-ene-07;1;82;1311;2;4;0
8644;12-ene-07;1;207;1393;10;8;0
9225;12-ene-07;1;289;670;2;9;0
13856;12-ene-07;1;128;537;2;4;0
14257;12-ene-07;1;143;1247;2;4;1
14961;12-ene-07;4;308;1585;2;18;1
18668;12-ene-07;1;214;1324;10;8;0
18922;12-ene-07;4;310;1112;5;13;0
18940;12-ene-07;1;268;285;5;13;0
21044;12-ene-07;2;199;1074;2;4;0
21880;12-ene-07;1;104;1480;2;4;0
22835;12-ene-07;1;221;1048;10;8;0
25075;12-ene-07;2;199;525;2;4;0
28732;12-ene-07;1;284;1268;2;4;0
31111;12-ene-07;1;41;973;2;9;0
33526;12-ene-07;1;24;275;2;4;0
38106;12-ene-07;1;141;1334;2;9;1
38526;12-ene-07;1;190;1454;2;4;0
40319;12-ene-07;1;226;1352;10;8;1
40512;12-ene-07;1;210;357;10;4;0
44139;12-ene-07;1;189;648;2;4;0
46971;12-ene-07;1;219;949;10;8;0
48132;12-ene-07;1;212;747;10;4;1
48199;12-ene-07;1;63;713;2;9;1
48817;12-ene-07;1;16;1589;2;4;0
50141;12-ene-07;2;199;1304;2;18;0
50299;12-ene-07;4;309;369;10;8;0
51582;12-ene-07;4;308;941;2;4;0
53758;12-ene-07;4;308;737;2;9;0
54438;12-ene-07;1;126;1418;2;9;0
55395;12-ene-07;1;304;516;10;4;0
55548;12-ene-07;1;21;1019;2;9;0
55649;12-ene-07;1;52;254;2;9;0
57093;12-ene-07;1;64;331;2;4;0
58400;12-ene-07;1;205;949;10;8;0
59684;12-ene-07;1;150;700;2;9;0
60512;12-ene-07;1;143;1305;2;9;0
60585;12-ene-07;4;309;1393;10;8;0
61245;12-ene-07;1;196;2490;2;80;0
61301;12-ene-07;3;200;592;2;36;0
61356;12-ene-07;1;67;1177;2;9;0
61398;12-ene-07;1;49;1047;2;9;0
62535;12-ene-07;1;52;700;2;9;0
62806;12-ene-07;1;96;1075;2;9;0
62949;12-ene-07;1;196;1454;2;4;0
62956;12-ene-07;1;49;563;2;9;0
63186;12-ene-07;1;42;660;2;9;1
63880;12-ene-07;1;136;698;2;9;0
67855;12-ene-07;1;159;1390;2;9;0
69204;12-ene-07;1;225;1250;10;4;0
70301;12-ene-07;2;199;579;2;9;0
70506;12-ene-07;1;224;125;10;4;0
71624;12-ene-07;1;165;267;2;9;0
71631;12-ene-07;1;164;1036;2;9;0
73423;12-ene-07;2;199;1519;2;9;0
78081;12-ene-07;1;218;116;10;4;0
79454;12-ene-07;4;309;549;10;4;0
80913;12-ene-07;4;308;229;2;4;0
81083;12-ene-07;1;265;1247;5;6;0
82009;12-ene-07;3;200;1369;2;54;0
82558;12-ene-07;1;52;591;2;9;0
83672;12-ene-07;3;200;574;2;8;0
86094;12-ene-07;4;309;156;10;16;0
86781;12-ene-07;1;253;631;5;6;0
87326;12-ene-07;1;153;194;2;4;0
88327;12-ene-07;4;309;448;10;12;1
88518;12-ene-07;2;199;1383;2;4;0
92849;12-ene-07;1;238;257;10;8;0
93379;12-ene-07;4;309;37;10;8;0
94863;12-ene-07;1;49;743;2;4;1
1608;13-ene-07;1;128;1438;2;9;0
2228;13-ene-07;2;306;6;10;4;1
4346;13-ene-07;1;85;259;2;9;1
5129;13-ene-07;1;263;1588;10;8;0
6749;13-ene-07;1;58;1099;2;9;0
10811;13-ene-07;2;199;815;2;9;0
12320;13-ene-07;1;37;1261;2;4;0
12333;13-ene-07;4;309;453;10;24;0
13710;13-ene-07;3;200;1035;2;18;0
14353;13-ene-07;1;205;1008;10;8;0
14868;13-ene-07;1;159;501;2;4;1
15653;13-ene-07;3;200;347;2;18;0
19776;13-ene-07;1;224;706;10;4;0
24694;13-ene-07;4;308;1646;2;9;1
25213;13-ene-07;1;163;1050;2;4;0
25463;13-ene-07;1;215;1361;10;8;0
26082;13-ene-07;3;200;1141;2;54;0
26835;13-ene-07;1;85;1178;2;9;1
28731;13-ene-07;1;109;513;2;4;0
28991;13-ene-07;1;93;1382;2;4;0
29550;13-ene-07;1;109;323;2;9;1
30732;13-ene-07;1;74;228;2;4;0
31513;13-ene-07;1;118;579;2;9;0
34737;13-ene-07;1;31;1489;2;9;1
37016;13-ene-07;1;126;648;2;4;1
37209;13-ene-07;1;187;1633;2;9;0
37374;13-ene-07;2;199;1469;2;4;0
37837;13-ene-07;1;189;1332;2;9;0
38953;13-ene-07;1;250;153;10;8;1
39891;13-ene-07;1;246;551;10;8;0
42559;13-ene-07;4;310;457;5;18;0
42878;13-ene-07;1;162;1639;2;4;0
45312;13-ene-07;1;225;1647;10;8;0
47062;13-ene-07;1;93;1433;2;9;0
49283;13-ene-07;1;11;821;2;9;0
49689;13-ene-07;1;304;1386;10;8;0
50176;13-ene-07;1;206;673;10;4;0
50897;13-ene-07;1;185;663;2;9;0
55951;13-ene-07;1;128;474;2;4;0
56739;13-ene-07;1;241;156;10;8;0
56880;13-ene-07;4;309;1630;10;8;1
57541;13-ene-07;2;199;1561;2;9;0
57592;13-ene-07;3;200;272;2;18;0
58184;13-ene-07;1;115;995;2;9;0
58472;13-ene-07;1;13;1203;2;9;0
58473;13-ene-07;1;92;1547;2;9;0
59221;13-ene-07;1;189;502;2;4;0
59685;13-ene-07;1;185;652;2;9;0
59888;13-ene-07;1;20;526;2;4;0
60004;13-ene-07;4;310;1488;5;26;2
60675;13-ene-07;2;199;568;2;36;2
63238;13-ene-07;1;119;845;2;4;0
64746;13-ene-07;1;53;649;2;4;0
72627;13-ene-07;1;190;176;2;9;1
72863;13-ene-07;3;200;1310;2;16;1
74425;13-ene-07;2;307;709;5;13;0
75494;13-ene-07;1;294;1470;5;6;0
75743;13-ene-07;1;41;470;2;4;0
75767;13-ene-07;1;175;845;2;4;0
75881;13-ene-07;1;232;176;10;8;0
76334;13-ene-07;1;80;810;2;9;0
77601;13-ene-07;1;164;191;2;4;0
78786;13-ene-07;1;187;1561;2;9;0
80012;13-ene-07;2;306;1063;10;8;1
81965;13-ene-07;3;200;1429;2;18;0
83629;13-ene-07;1;31;960;2;4;0
85749;13-ene-07;1;232;820;10;4;0
85770;13-ene-07;4;309;1590;10;8;0
87464;13-ene-07;1;250;598;10;4;1
87881;13-ene-07;1;288;525;2;4;0
87929;13-ene-07;1;251;228;5;6;0
88207;13-ene-07;1;237;1604;10;8;0
91435;13-ene-07;1;208;1588;10;8;0
91453;13-ene-07;1;171;1106;2;4;0
97148;13-ene-07;1;220;1398;10;8;0
1834;14-ene-07;1;75;980;2;9;1
1903;14-ene-07;4;309;1558;10;8;0
2708;14-ene-07;1;16;986;2;4;0
2729;14-ene-07;1;29;498;2;4;0
2918;14-ene-07;1;239;437;10;24;0
3226;14-ene-07;3;200;794;2;24;3
3693;14-ene-07;1;99;407;2;18;0
4270;14-ene-07;1;16;1396;2;9;0
4515;14-ene-07;2;199;952;2;18;0
4781;14-ene-07;3;200;574;2;24;0
7069;14-ene-07;2;307;537;5;6;0
7267;14-ene-07;1;11;1639;2;4;0
7687;14-ene-07;1;236;930;10;4;0
8183;14-ene-07;1;32;1319;2;9;0
12122;14-ene-07;1;73;844;2;4;0
12535;14-ene-07;3;200;673;2;8;0
15672;14-ene-07;4;309;1044;10;8;0
17957;14-ene-07;2;306;197;10;4;0
18608;14-ene-07;2;199;846;2;8;0
21133;14-ene-07;1;249;501;10;4;0
21289;14-ene-07;1;10;661;2;9;0
25157;14-ene-07;4;309;1458;10;8;0
26090;14-ene-07;1;136;122;2;9;0
26350;14-ene-07;1;218;1133;10;8;0
29436;14-ene-07;2;199;1050;2;4;0
29593;14-ene-07;3;200;974;2;8;1
30664;14-ene-07;3;200;537;2;16;1
31749;14-ene-07;1;50;1179;2;9;0
32339;14-ene-07;1;151;1423;2;4;0
32444;14-ene-07;1;281;1510;5;6;1
33510;14-ene-07;3;200;1009;2;36;0
34137;14-ene-07;1;89;802;2;4;1
35374;14-ene-07;4;308;707;2;12;1
35986;14-ene-07;1;275;1420;5;6;0
37271;14-ene-07;4;308;1008;2;9;0
46201;14-ene-07;1;149;66;2;4;0
48230;14-ene-07;1;95;170;2;9;0
48906;14-ene-07;1;303;275;10;4;1
50518;14-ene-07;4;309;1349;10;4;1
51806;14-ene-07;1;166;454;2;12;0
54887;14-ene-07;1;43;791;2;9;0
56197;14-ene-07;1;247;1075;10;8;0
61707;14-ene-07;1;243;420;10;24;0
64016;14-ene-07;4;309;298;10;8;0
66430;14-ene-07;1;53;1039;2;9;0
67632;14-ene-07;1;156;1651;2;9;0
71030;14-ene-07;1;211;1114;10;8;0
72130;14-ene-07;1;84;658;2;9;0
76046;14-ene-07;1;104;707;2;4;0
76930;14-ene-07;1;187;229;2;4;1
76999;14-ene-07;1;220;1123;10;4;0
77071;14-ene-07;1;43;498;2;4;0
79207;14-ene-07;1;265;262;5;6;0
80510;14-ene-07;4;308;791;2;9;1
81192;14-ene-07;2;307;1379;5;13;0
82721;14-ene-07;1;69;691;2;9;0
82899;14-ene-07;3;200;564;2;18;0
83803;14-ene-07;1;224;213;10;4;0
84215;14-ene-07;3;200;259;2;54;0
86840;14-ene-07;1;82;809;2;4;0
87909;14-ene-07;1;86;1654;2;9;0
90704;14-ene-07;1;16;6;2;4;0
91411;14-ene-07;1;41;2491;2;80;0
92627;14-ene-07;4;310;47;5;6;0
93986;14-ene-07;1;240;642;10;8;0
96239;14-ene-07;1;239;1075;10;8;0
511;15-ene-07;1;209;1389;10;8;0
609;15-ene-07;2;199;598;2;12;0
2618;15-ene-07;1;305;279;10;4;0
2700;15-ene-07;1;21;1527;2;9;0
3725;15-ene-07;1;123;1085;2;9;0
4706;15-ene-07;1;125;1057;2;9;0
4966;15-ene-07;1;102;317;2;9;0
5141;15-ene-07;2;199;651;2;9;0
6874;15-ene-07;1;78;929;2;4;0
7017;15-ene-07;1;18;497;2;4;0
7648;15-ene-07;3;200;167;2;16;0
7960;15-ene-07;1;291;1050;2;4;0
8130;15-ene-07;1;175;1071;2;9;0
9164;15-ene-07;1;175;1587;2;9;0
11535;15-ene-07;1;116;1262;2;4;0
11545;15-ene-07;1;108;539;2;9;0
12653;15-ene-07;1;96;1014;2;4;0
13603;15-ene-07;1;142;296;2;4;0
14241;15-ene-07;1;103;1363;2;9;0
14454;15-ene-07;1;259;941;5;6;0
16460;15-ene-07;1;35;1589;2;4;0
17863;15-ene-07;2;199;248;2;9;1
18463;15-ene-07;1;48;941;2;4;0
23301;15-ene-07;1;125;1362;2;9;0
23563;15-ene-07;1;124;513;2;4;0
25430;15-ene-07;1;209;1013;10;8;0
26793;15-ene-07;1;29;1306;2;9;0
26869;15-ene-07;3;200;1406;2;24;0
27338;15-ene-07;1;195;783;2;4;0
27425;15-ene-07;1;1;1518;2;9;0
28255;15-ene-07;2;199;1340;2;4;0
30411;15-ene-07;1;10;1588;2;9;0
31344;15-ene-07;1;191;692;2;9;0
31812;15-ene-07;1;38;1067;2;9;0
34322;15-ene-07;1;174;1140;2;9;0
38083;15-ene-07;1;50;716;2;9;0
38283;15-ene-07;4;308;1509;2;9;1
38600;15-ene-07;2;307;1612;5;26;1
38764;15-ene-07;1;144;930;2;4;0
40594;15-ene-07;1;204;1627;10;8;0
40720;15-ene-07;4;309;995;10;8;0
40750;15-ene-07;1;103;650;2;4;0
41899;15-ene-07;2;307;1334;5;13;0
45265;15-ene-07;2;199;580;2;18;0
47731;15-ene-07;1;138;424;2;12;0
48474;15-ene-07;1;170;226;2;4;0
52832;15-ene-07;1;135;692;2;9;0
53484;15-ene-07;2;307;1589;5;6;0
53503;15-ene-07;1;178;3;2;4;0
59991;15-ene-07;3;200;442;2;72;0
60969;15-ene-07;1;237;807;10;4;0
61943;15-ene-07;1;201;1505;10;8;0
63776;15-ene-07;4;309;1039;10;8;0
64838;15-ene-07;1;73;206;2;9;0
70247;15-ene-07;1;178;1398;2;9;0
70951;15-ene-07;1;205;980;10;8;0
71123;15-ene-07;1;79;706;2;4;0
72593;15-ene-07;1;38;1200;2;9;0
73666;15-ene-07;2;307;368;5;26;0
75463;15-ene-07;1;89;1636;2;9;0
75685;15-ene-07;2;307;1033;5;13;0
77168;15-ene-07;4;308;967;2;27;0
78965;15-ene-07;1;202;283;10;8;1
80216;15-ene-07;4;310;1348;5;13;0
80836;15-ene-07;1;67;1298;2;9;0
80855;15-ene-07;2;306;1402;10;8;0
81326;15-ene-07;1;97;953;2;9;0
82068;15-ene-07;1;197;985;2;9;0
82881;15-ene-07;1;47;550;2;4;0
86589;15-ene-07;1;2;213;2;4;0
88575;15-ene-07;1;175;329;2;4;0
90314;15-ene-07;1;235;981;10;8;0
92484;15-ene-07;1;91;1467;2;9;1
292;16-ene-07;1;174;1069;2;9;1
1098;16-ene-07;1;127;253;2;4;0
5055;16-ene-07;3;200;255;2;36;0
5323;16-ene-07;1;209;1498;10;8;0
5665;16-ene-07;3;200;1547;2;36;0
5708;16-ene-07;1;102;712;2;9;0
6638;16-ene-07;2;307;1080;5;13;0
7166;16-ene-07;1;43;1057;2;18;0
7719;16-ene-07;1;25;1480;2;4;0
10161;16-ene-07;1;135;256;2;9;0
10948;16-ene-07;1;22;1038;2;9;0
12136;16-ene-07;4;309;274;10;8;0
15830;16-ene-07;1;167;1251;2;4;0
17715;16-ene-07;1;212;2491;10;80;0
18475;16-ene-07;1;214;979;10;8;0
18524;16-ene-07;2;306;1177;10;8;0
18829;16-ene-07;1;227;1268;2;4;0
18971;16-ene-07;1;267;1342;5;13;0
25641;16-ene-07;1;218;895;10;4;1
26035;16-ene-07;1;37;933;2;4;1
27589;16-ene-07;1;27;525;2;4;1
28380;16-ene-07;1;34;1490;2;4;0
29770;16-ene-07;1;242;127;10;4;0
32496;16-ene-07;4;310;300;5;6;1
35340;16-ene-07;1;167;1261;2;4;0
36208;16-ene-07;4;310;909;5;6;0
36931;16-ene-07;1;170;1478;2;9;0
41464;16-ene-07;1;123;212;2;4;0
43128;16-ene-07;1;182;1022;2;9;0
43169;16-ene-07;1;130;1458;2;4;0
43446;16-ene-07;1;243;1011;10;8;1
44078;16-ene-07;1;105;487;2;4;0
44497;16-ene-07;1;237;119;10;4;0
46788;16-ene-07;2;199;325;2;9;0
51187;16-ene-07;2;307;1634;5;6;0
52395;16-ene-07;1;156;1418;2;9;0
54756;16-ene-07;1;108;460;2;12;0
54913;16-ene-07;4;309;453;10;24;0
57040;16-ene-07;1;96;837;2;4;0
57175;16-ene-07;1;108;240;2;4;0
58806;16-ene-07;1;108;182;2;9;0
60845;16-ene-07;1;162;440;2;12;0
61384;16-ene-07;1;205;257;10;8;0
63284;16-ene-07;1;143;1084;2;9;0
64785;16-ene-07;1;113;1628;2;9;0
66114;16-ene-07;2;306;880;10;8;0
67036;16-ene-07;1;206;1432;10;16;1
67984;16-ene-07;1;259;1514;5;13;0
68379;16-ene-07;1;7;751;2;4;0
69303;16-ene-07;1;187;119;2;4;0
72896;16-ene-07;1;109;448;2;12;0
73157;16-ene-07;1;156;1228;2;9;0
73500;16-ene-07;4;309;743;10;4;0
74365;16-ene-07;2;306;632;10;4;0
74630;16-ene-07;1;66;2515;2;80;0
75882;16-ene-07;1;103;128;2;4;0
77160;16-ene-07;3;200;1251;2;16;0
77836;16-ene-07;1;41;154;2;9;0
78279;16-ene-07;1;288;1109;2;9;0
78868;16-ene-07;3;200;985;2;18;0
81241;16-ene-07;1;285;527;2;4;0
81435;16-ene-07;1;28;1650;2;9;0
83560;16-ene-07;1;264;1418;5;13;0
84863;16-ene-07;1;142;1056;2;9;0
87578;16-ene-07;1;22;808;2;4;0
87997;16-ene-07;1;62;898;2;4;0
90935;16-ene-07;1;256;908;5;6;0
93138;16-ene-07;1;190;327;2;4;0
94428;16-ene-07;1;196;1649;2;9;0
3779;17-ene-07;1;111;1305;2;9;0
4661;17-ene-07;1;5;701;2;9;0
5275;17-ene-07;1;239;721;10;8;0
8092;17-ene-07;1;256;368;5;13;1
8546;17-ene-07;4;310;551;5;26;0
10102;17-ene-07;2;199;66;2;4;0
10125;17-ene-07;1;281;962;5;13;0
10520;17-ene-07;1;42;929;2;4;0
12496;17-ene-07;1;208;333;10;8;0
15689;17-ene-07;1;77;1018;2;9;0
15737;17-ene-07;3;200;366;2;18;0
16154;17-ene-07;2;306;1061;10;16;0
17878;17-ene-07;4;310;1635;5;13;1
19766;17-ene-07;1;220;470;10;4;0
20539;17-ene-07;4;310;729;5;13;1
22594;17-ene-07;4;308;1055;2;27;0
23831;17-ene-07;4;309;1019;10;8;0
25004;17-ene-07;1;105;1467;2;9;0
25616;17-ene-07;4;310;1336;5;13;0
25776;17-ene-07;3;200;470;2;8;1
28175;17-ene-07;1;89;1125;2;9;0
29077;17-ene-07;3;200;401;2;16;1
29789;17-ene-07;1;174;951;2;9;1
31303;17-ene-07;1;303;40;10;8;0
32909;17-ene-07;2;306;982;10;8;0
33094;17-ene-07;1;250;580;10;8;1
38594;17-ene-07;1;75;1057;2;9;0
38883;17-ene-07;1;208;750;10;8;0
39062;17-ene-07;1;243;1549;10;8;0
39195;17-ene-07;2;306;1318;10;4;0
39834;17-ene-07;1;164;177;2;4;0
40224;17-ene-07;1;101;727;2;9;0
42682;17-ene-07;1;75;1380;2;9;0
42800;17-ene-07;1;292;811;5;13;0
43553;17-ene-07;1;59;1515;2;9;1
44138;17-ene-07;1;52;317;2;9;0
46671;17-ene-07;2;306;470;10;4;0
46745;17-ene-07;2;307;1120;5;13;1
51871;17-ene-07;1;253;1549;5;13;0
56761;17-ene-07;2;307;1534;5;39;1
56836;17-ene-07;1;97;452;2;12;0
59056;17-ene-07;1;77;487;2;4;0
59589;17-ene-07;1;13;1495;2;9;0
60019;17-ene-07;2;307;167;5;6;0
60400;17-ene-07;1;131;731;2;9;0
60579;17-ene-07;1;127;1421;2;9;1
60694;17-ene-07;1;264;982;5;13;1
66530;17-ene-07;3;200;1450;2;18;0
66824;17-ene-07;2;307;1613;5;6;0
68093;17-ene-07;4;308;1113;2;18;0
69893;17-ene-07;1;303;165;10;8;0
71725;17-ene-07;4;309;585;10;4;1
71897;17-ene-07;1;129;537;2;4;0
72802;17-ene-07;1;212;1085;10;8;0
74241;17-ene-07;1;147;985;2;9;0
75055;17-ene-07;4;310;409;5;6;0
75280;17-ene-07;4;308;1470;2;4;0
75848;17-ene-07;1;211;712;10;8;0
78223;17-ene-07;1;50;222;2;9;0
79662;17-ene-07;1;242;1369;10;8;1
84641;17-ene-07;1;217;846;10;4;0
86593;17-ene-07;1;154;663;2;9;0
87136;17-ene-07;4;308;580;2;27;0
87195;17-ene-07;1;163;243;2;9;0
88661;17-ene-07;1;88;1063;2;9;0
89366;17-ene-07;1;111;314;2;9;0
89391;17-ene-07;1;47;1120;2;9;0
89558;17-ene-07;1;99;692;2;9;0
90671;17-ene-07;1;17;310;2;9;0
92670;17-ene-07;1;248;556;10;8;0
95554;17-ene-07;4;310;1362;5;13;0
95910;17-ene-07;2;306;1657;10;16;0
96545;17-ene-07;3;200;1137;2;54;0
97009;17-ene-07;1;77;828;2;9;0
792;18-ene-07;1;40;995;2;9;0
1595;18-ene-07;4;308;991;2;9;0
2330;18-ene-07;1;184;1179;2;9;0
2476;18-ene-07;1;185;995;2;9;0
2861;18-ene-07;1;164;169;2;9;1
4226;18-ene-07;1;300;551;5;13;0
4297;18-ene-07;4;310;1045;5;13;0
6758;18-ene-07;1;172;794;2;4;0
6933;18-ene-07;1;35;1013;2;9;0
7308;18-ene-07;3;200;1089;2;36;0
8711;18-ene-07;2;199;967;2;18;0
10177;18-ene-07;2;306;842;10;4;0
12285;18-ene-07;1;93;658;2;9;0
17595;18-ene-07;1;137;977;2;9;0
18788;18-ene-07;1;287;176;2;9;0
21195;18-ene-07;3;200;459;2;24;1
24270;18-ene-07;4;308;615;2;9;1
24812;18-ene-07;2;199;1523;2;9;0
25907;18-ene-07;1;22;197;2;4;0
30985;18-ene-07;1;270;1432;5;13;0
