ProductKey;ProductName;ProductDescription;ProductSubcategoryKey;Manufacturer;BrandName;ClassID;ClassName;ColorID;ColorName;Size;Weight;UnitCost;UnitPrice
457;WWI Desktop PC1.60 E1600 White;1.60GHz dual processor, 2GB DDR2 memories, 30GB 5400RPM hard drive;17;Wide World Importers;Wide World Importers;1;Economy;8;White;;;$112,14;$219,95
458;WWI Desktop PC1.80 E1800 White;1.80GHz dual processor, 2GB DDR2 memories, 320GB 5400RPM hard drive;17;Wide World Importers;Wide World Importers;1;Economy;8;White;;;$117,21;$229,9
459;WWI Desktop PC1.80 E1801 White;1.80GHz dual processor, 4GB DDR2 memories, 400GB 7200RPM hard drive;17;Wide World Importers;Wide World Importers;1;Economy;8;White;;;$137,6;$269,9
460;WWI Desktop PC1.80 E1802 White;1.80GHz dual processor, 4GB DDR2 memory, 500GB 7200RPM hard drive;17;Wide World Importers;Wide World Importers;1;Economy;8;White;;;$152,9;$299,9
1297;Contoso USB Cable M250 White;Cable for transferring still images from the camera via USB port;28;Contoso, Ltd;Contoso;2;Regular;8;White;;;$11,5;$25,
1298;Contoso USB Cable M250 Yellow;Cable for transferring still images from the camera via USB port;28;Contoso, Ltd;Contoso;2;Regular;13;Yellow;;;$11,5;$25,
1300;Contoso Telephoto Conversion Lens M350 Black;Magnification X2.6, Diameter 45mm;28;Contoso, Ltd;Contoso;2;Regular;2;Black;;;$43,69;$95,
1301;Contoso Telephoto Conversion Lens M350 White;Magnification X2.6, Diameter 45mm;28;Contoso, Ltd;Contoso;2;Regular;8;White;;;$43,69;$95,
1302;Contoso Telephoto Conversion Lens M350 Silver;Magnification X2.6, Diameter 45mm;28;Contoso, Ltd;Contoso;2;Regular;7;Silver;;;$43,69;$95,
1303;Contoso Telephoto Conversion Lens M350 Blue;Magnification X2.6, Diameter 45mm;28;Contoso, Ltd;Contoso;2;Regular;3;Blue;;;$43,69;$95,
1304;Contoso Lens Adapter M450 White;Lens adapter for cyber shot M-series digital cameras;28;Contoso, Ltd;Contoso;2;Regular;8;White;;;$31,27;$68,
1305;Contoso Lens Adapter M450 Silver;Lens adapter for cyber shot M-series digital cameras;28;Contoso, Ltd;Contoso;2;Regular;7;Silver;;;$31,27;$68,
1306;Contoso Lens Adapter M450 Black;Lens adapter for cyber shot M-series digital cameras;28;Contoso, Ltd;Contoso;2;Regular;2;Black;;;$31,27;$68,
1311;Contoso Digital Camera/Camcorder USB Cable E324 White;Spare/replacement cable for USB enabled cyber - shot digital cameras;28;Contoso, Ltd;Contoso;1;Economy;8;White;;;$14,28;$28,
1312;Contoso Conversion Lens M550 Blue;1.7x Magnification, autofocus feature, high grade construction;28;Contoso, Ltd;Contoso;2;Regular;3;Blue;;;$94,27;$205,
1313;Contoso Conversion Lens M550 Black;1.7x Magnification, autofocus feature, high grade construction;28;Contoso, Ltd;Contoso;2;Regular;2;Black;;;$94,27;$205,
1315;Contoso Conversion Lens M550 Pink;1.7x Magnification, autofocus feature, high grade construction;28;Contoso, Ltd;Contoso;2;Regular;10;Pink;;;$94,27;$205,
2495;Headphone Adapter for Contoso Phone E130 Black;Allows the adapter to be used with stereo headphones that also have integrated microphone functionality;33;Contoso, Ltd;Contoso;1;Economy;2;Black;;;$5,09;$9,99
2496;Headphone Adapter for Contoso Phone E130 Silver;Allows the adapter to be used with stereo headphones that also have integrated microphone functionality;33;Contoso, Ltd;Contoso;1;Economy;7;Silver;;;$5,09;$9,99
2497;Headphone Adapter for Contoso Phone E130 White;Allows the adapter to be used with stereo headphones that also have integrated microphone functionality;33;Contoso, Ltd;Contoso;1;Economy;8;White;;;$5,09;$9,99
116;"Adventure Works 20"" CRT TV E15 Silver";20'' CRT television, built-in ATSC/NTSC tuner, receive digital and analog channels;9;Adventure Works;Adventure Works;1;Economy;7;Silver;;27,9;$86,67;$169,99
119;"Adventure Works 13"" Color TV E25 Silver";13'' Color TV, ATSC/QAM Tuner, 120 minute sleep timer;9;Adventure Works;Adventure Works;1;Economy;7;Silver;;13,2;$61,17;$119,99
122;"Adventure Works 19"" Portable LCD HDTV M110 Silver";19'' 720p LCD HDTV, 2 HDMI inputs, PC input for computers;9;Adventure Works;Adventure Works;2;Regular;7;Silver;;2,7;$128,76;$279,99
125;"Adventure Works 19"" Color Digital TV E35 Silver";19'' color TV, ATSC/QAM Tuner;9;Adventure Works;Adventure Works;1;Economy;7;Silver;;7,7;$73,11;$143,4
128;"Adventure Works 19"" Color Digital TV E35 Brown";19'' color TV, ATSC/QAM Tuner;9;Adventure Works;Adventure Works;1;Economy;4;Brown;;2;$73,11;$143,4
129;"Adventure Works 20"" Analog CRT TV E45 Silver";"20"" Analog CRT TV, digital comb filter removes blurred edges between colors";9;Adventure Works;Adventure Works;1;Economy;7;Silver;;32,8;$101,97;$200,
132;"Adventure Works 20"" Analog CRT TV E45 Brown";"20"" Analog CRT TV, digital comb filter removes blurred edges between colors";9;Adventure Works;Adventure Works;1;Economy;4;Brown;;20,9;$101,97;$200,
133;"Adventure Works 20"" LCD HDTV M120 Silver";20'' 720p LCD HDTV, HDMI v 1.3 digital inputs;9;Adventure Works;Adventure Works;2;Regular;7;Silver;;18,3;$160,93;$349,95
136;"Adventure Works 20"" LCD HDTV M120 Brown";20'' 720p LCD HDTV, HDMI v 1.3 digital inputs;9;Adventure Works;Adventure Works;2;Regular;4;Brown;;25,2;$160,93;$349,95
137;"Adventure Works 32"" LCD HDTV M130 Silver";32'' 720p LCD HDTV, Back-Light Control, Built-In ATSC/NTSC/QAM Digital Tuning;9;Adventure Works;Adventure Works;2;Regular;7;Silver;;57,4;$229,93;$499,99
140;"Adventure Works 32"" LCD HDTV M130 Brown";32'' 720p LCD HDTV, Back-Light Control, Built-In ATSC/NTSC/QAM Digital Tuning;9;Adventure Works;Adventure Works;2;Regular;4;Brown;;49,2;$229,93;$499,99
141;"Adventure Works 15.6"" LCD TV M130W Silver";15.6'' Widescreen LCD TV, built-in DVD Player;9;Adventure Works;Adventure Works;2;Regular;7;Silver;;12,3;$152,94;$299,99
144;"Adventure Works 15.6"" LCD TV M130W Brown";15.6'' Widescreen LCD TV, built-in DVD Player;9;Adventure Works;Adventure Works;2;Regular;4;Brown;;24;$152,94;$299,99
145;"Adventure Works 52"" LCD HDTV X590 Silver";52'' 1080p 240Hz LCD HDTV, Four HDMI, two component, one PC, and two composite video inputs;9;Adventure Works;Adventure Works;3;Deluxe;7;Silver;;22,5;$960,82;$2.899,99
148;"Adventure Works 52"" LCD HDTV X590 Brown";52'' 1080p 240Hz LCD HDTV, Four HDMI, two component, one PC, and two composite video inputs;9;Adventure Works;Adventure Works;3;Deluxe;4;Brown;;32,4;$960,82;$2.899,99
149;"Adventure Works 40"" LCD HDTV M690 Silver";40'' 1080p LCD HDTV, 70,000:1 dynamic contrast ratio, 6ms response time, Wide Color Enhancer 2 for more vivid colors;9;Adventure Works;Adventure Works;2;Regular;7;Silver;;43;$392,6;$1.184,97
152;"Adventure Works 40"" LCD HDTV M690 Brown";40'' 1080p LCD HDTV, 70,000:1 dynamic contrast ratio, 6ms response time, Wide Color Enhancer 2 for more vivid colors;9;Adventure Works;Adventure Works;2;Regular;4;Brown;;31;$392,6;$1.184,97
153;"Adventure Works 26"" 720p LCD HDTV M140 Silver";26'' 720p LCD HDTV, 720p HD LCD Panel, Theater Wide Picture Modes;9;Adventure Works;Adventure Works;2;Regular;7;Silver;;59,3;$216,12;$469,97
156;"Adventure Works 26"" 720p LCD HDTV M140 Brown";26'' 720p LCD HDTV, 720p HD LCD Panel, Theater Wide Picture Modes;9;Adventure Works;Adventure Works;2;Regular;4;Brown;;66,1;$216,12;$469,97
157;"Adventure Works 37"" 1080p LCD HDTV M150W Silver";37'' 1080p Widescreen LCD HDTV, 3 HDMI Inputs, USB 2.0 Connectivity;9;Adventure Works;Adventure Works;2;Regular;7;Silver;;71;$505,85;$1.099,99
160;"Adventure Works 37"" 1080p LCD HDTV M150W Brown";37'' 1080p Widescreen LCD HDTV, 3 HDMI Inputs, USB 2.0 Connectivity;9;Adventure Works;Adventure Works;2;Regular;4;Brown;;43,4;$505,85;$1.099,99
161;"Adventure Works 52"" LCD HDTV X790W Silver";52'' 1080p 120Hz LCD HDTV, 16:9 Full HD 1080p Resolution (1920x1080p) LCD Panel;9;Adventure Works;Adventure Works;3;Deluxe;7;Silver;;11,1;$527,53;$1.592,2
164;"Adventure Works 52"" LCD HDTV X790W Brown";52'' 1080p 120Hz LCD HDTV, 16:9 Full HD 1080p Resolution (1920x1080p) LCD Panel;9;Adventure Works;Adventure Works;3;Deluxe;4;Brown;;25,1;$527,53;$1.592,2
179;SV 16xDVD M300 Silver;Type:  16xDVD Playback, platform: Contoso 360.;10;Southridge Video;Southridge Video;2;Regular;7;Silver;;7,4;$54,72;$119,
180;SV 8xDVD E100 Silver;Type:  8xDVD Playback, type Storage media - DVD-RAM. DVD-R/DVD-RAM purpose for video, native capacity 9.4 GB;10;Southridge Video;Southridge Video;1;Economy;7;Silver;;8;$35,18;$69,
181;SV 16xDVD M310 Silver;Type: 16xDVD Playback, digital video recorder with 250GB hard drive, network and Internet remote viewing with optional broadband router;10;Southridge Video;Southridge Video;2;Regular;7;Silver;;7,2;$59,32;$129,
182;SV 16xDVD M320 Silver;Type:  16xDVD Playback. Plays DVD, DVD-R/RW, DVD+R/RW, CD, CD-R/RW, MP3, WMA;10;Southridge Video;Southridge Video;2;Regular;7;Silver;;6,2;$54,72;$119,
183;SV 16xDVD M330 Silver;Type:  16xDVD Playback. Digital Audio Output Type: HDMI, Optical & Coaxial. HDMI Outputs: Yes;10;Southridge Video;Southridge Video;2;Regular;7;Silver;;8;$50,13;$109,
184;SV 16xDVD E340 Silver;Plays DVD Video, DVD+R/RW, DVD-R/RW, CD-R/RW and Audio CD, LED indicator;10;Southridge Video;Southridge Video;1;Economy;7;Silver;;6,9;$45,53;$99,
185;SV 22xDVD X680 Silver;Type: 22xDVD Playback, line-in recording-satellite link recording;10;Southridge Video;Southridge Video;3;Deluxe;7;Silver;;6,2;$55,99;$169,
186;SV 8xDVD E120 Silver;Type: 8xDVD Playback, type Storage media - DVD-RAM. DVD-R/DVD-RAM purpose for video, native capacity 29.4 GB, write Speed 8x (max);10;Southridge Video;Southridge Video;1;Economy;7;Silver;;7,2;$45,83;$89,9
187;SV 22xDVD M600 Silver;Type: 22xDVD Playback, network and Internet remote viewing with optional broadband router;10;Southridge Video;Southridge Video;2;Regular;7;Silver;;6,6;$43,04;$129,9
188;SV 16xDVD M350 Silver;Type: 16xDVD Playback plays DVD, DVD-R/RW, CD, CD-R/RW, MP3, WMA, and JPEG;10;Southridge Video;Southridge Video;2;Regular;7;Silver;;7,3;$53,76;$116,9
189;SV 16xDVD M360 Silver;Type: 16xDVD Playback. Digital audio output type: HDMI, Optical & Coaxial, HDMI outputs.;10;Southridge Video;Southridge Video;2;Regular;7;Silver;;9;$58,36;$126,9
190;SV 8xDVD E130 Silver;Type: 8xDVD Playback plays DVD Video, DVD+R/RW, DVD-R/RW, CD-R/RW and Audio CD, LED indicator;10;Southridge Video;Southridge Video;1;Economy;7;Silver;;5,4;$29,01;$56,9
191;SV 8xDVD E140 Silver;Type: 8xDVD playback, line-in recording-satellite link recording, sync recording to STB output;10;Southridge Video;Southridge Video;1;Economy;7;Silver;;7,2;$33,65;$66,
1258;Contoso Cyber Shot Digital Cameras Adapter E306 Blue;Supplies a steady and reliable source of power, perfect for use while transferring images;28;Contoso, Ltd;Contoso;1;Economy;3;Blue;;14,1;$20,39;$39,99
308;SV Car Video LCD7W M7080 Silver;"7"" 16:9 wide motorized touch screen active matrix LCD, remote control";13;Southridge Video;Southridge Video;2;Regular;7;Silver;;3,5;$229,93;$500,
309;SV Car Video LCD7W M7081 Silver;"7"" 16:9 wide motorized touch screen active matrix LCD";13;Southridge Video;Southridge Video;2;Regular;7;Silver;;5,5;$229,47;$499,
310;SV Car Video TFT7 M7000 Silver;"Contains a pair of car-seat headrests with two 7"" TFT monitor";13;Southridge Video;Southridge Video;2;Regular;7;Silver;;4,2;$152,44;$299,
311;SV Car Video TFT6.2W E6280 Silver;"6.2"" touch screen TFT widescreen active matrix display. 80W x 4 max power output";13;Southridge Video;Southridge Video;1;Economy;7;Silver;;8;$142,24;$279,
312;SV Car Video TFT6.2W E6281 Silver;"6.2"" touch screen TFT widescreen active matrix display";13;Southridge Video;Southridge Video;1;Economy;7;Silver;;4,2;$132,05;$259,
313;SV Car Video TFT6.2W E6282 Silver;"6.2"" touch screen TFT widescreen active matrix display. 80W x 2 max power output";13;Southridge Video;Southridge Video;1;Economy;7;Silver;;5;$137,14;$269,
314;SV Car Video TFT7 M7001 Silver;"Contains car-seat headrest with two 7"" TFT monitor and USB/SD/MMC card reader";13;Southridge Video;Southridge Video;2;Regular;7;Silver;;4,2;$157,54;$309,
315;SV Car Video AM/FM E1000 Silver;Plays AM/FM/MP3/WMA and MP4;13;Southridge Video;Southridge Video;1;Economy;7;Silver;;5,5;$101,46;$199,
316;SV Car Video AM/FM E1001 Silver;"Plays AM/FM/MP3/WMA and MP4, USB and SD"" card reader";13;Southridge Video;Southridge Video;1;Economy;7;Silver;;6;$111,65;$219,
317;SV Car Video TFT7 M7002 Silver;"Contains a pair of car-seat headrests with two 7"" TFT monitor, Mp3/mp4 player";13;Southridge Video;Southridge Video;2;Regular;7;Silver;;4,5;$162,64;$319,
318;SV Car Video LCD9.2W X9280 Silver;"9.2"" 16:9 widescreen TFT LCD monitor, 768 x 234 pixel resolutions";13;Southridge Video;Southridge Video;3;Deluxe;7;Silver;;6;$330,99;$999,
319;SV Car Video LCD9.2W X9281 Silver;"9.2"" 16:9 widescreen TFT LCD monitor, 500:1 contrast ratio";13;Southridge Video;Southridge Video;3;Deluxe;7;Silver;;3,3;$287,92;$869,
320;SV Car Video LCD7W M7082 Silver;"7"" 16:9 wide motorized touch screen active matrix LCD, remote control";13;Southridge Video;Southridge Video;2;Regular;7;Silver;;5,5;$321,44;$699,
321;SV Car Video LCD7 M7001 Silver;"7"" 16:9 motorized touch screen active matrix LCD";13;Southridge Video;Southridge Video;2;Regular;7;Silver;;3,5;$151,3;$329,
322;SV Car Video LCD7 M7002 Silver;"7"" 16:9 motorized touch screen active matrix LCD. 1152 X 234 pixel resolutions";13;Southridge Video;Southridge Video;2;Regular;7;Silver;;8;$169,69;$369,
323;SV Car Video LCD7 M7003 Silver;"7"" 16:9 motorized touch screen active matrix LCD, brightness: 450 NITS";13;Southridge Video;Southridge Video;2;Regular;7;Silver;;4,2;$169,69;$369,
324;SV Car Video LCD7W M7080 Brown;"7"" 16:9 wide motorized touch screen active matrix LCD, remote control";13;Southridge Video;Southridge Video;2;Regular;4;Brown;;5,5;$229,93;$500,
325;SV Car Video LCD7W M7081 Brown;"7"" 16:9 wide motorized touch screen active matrix LCD";13;Southridge Video;Southridge Video;2;Regular;4;Brown;;3,5;$229,47;$499,
326;SV Car Video TFT7 M7000 Brown;"Contains a pair of car-seat headrests with two 7"" TFT monitor";13;Southridge Video;Southridge Video;2;Regular;4;Brown;;5,5;$152,44;$299,
327;SV Car Video TFT6.2W E6280 Brown;"6.2"" touch screen TFT widescreen active matrix display, 80W x 4 max power output";13;Southridge Video;Southridge Video;1;Economy;4;Brown;;4,5;$142,24;$279,
328;SV Car Video TFT6.2W E6281 Brown;"6.2"" touch screen TFT widescreen active matrix display";13;Southridge Video;Southridge Video;1;Economy;4;Brown;;4,5;$132,05;$259,
329;SV Car Video TFT6.2W E6282 Brown;"6.2"" touch screen TFT widescreen active matrix display, 80W x 2 max power output";13;Southridge Video;Southridge Video;1;Economy;4;Brown;;3,5;$137,14;$269,
330;SV Car Video TFT7 M7001 Brown;"Contains car-seat headrest with two 7"" TFT monitor and USB/SD/MMC card reader";13;Southridge Video;Southridge Video;2;Regular;4;Brown;;10;$157,54;$309,
331;SV Car Video AM/FM E1000 Brown;Plays AM/FM/MP3/WMA and MP4;13;Southridge Video;Southridge Video;1;Economy;4;Brown;;5,5;$101,46;$199,
332;SV Car Video AM/FM E1001 Brown;"Plays AM/FM/MP3/WMA and MP4, USB and SD"" card reader";13;Southridge Video;Southridge Video;1;Economy;4;Brown;;6;$111,65;$219,
333;SV Car Video TFT7 M7002 Brown;"Contains a pair of car-seat headrests with two 7"" TFT monitor, Mp3/mp4 player";13;Southridge Video;Southridge Video;2;Regular;4;Brown;;4,8;$162,64;$319,
334;SV Car Video LCD9.2W X9280 Brown;"9.2"" 16:9 widescreen TFT LCD monitor, 768 x 234 pixel resolutions";13;Southridge Video;Southridge Video;3;Deluxe;4;Brown;;4,7;$330,99;$999,
335;SV Car Video LCD9.2W X9281 Brown;"9.2"" 16:9 widescreen TFT LCD monitor, 500:1 contrast ratio";13;Southridge Video;Southridge Video;3;Deluxe;4;Brown;;4,5;$287,92;$869,
336;SV Car Video LCD7W M7082 Brown;"7"" 16:9 wide motorized touch screen active matrix LCD, remote control";13;Southridge Video;Southridge Video;2;Regular;4;Brown;;5,5;$321,44;$699,
337;SV Car Video LCD7 M7001 Brown;"7"" 16:9 motorized touch screen active matrix LCD";13;Southridge Video;Southridge Video;2;Regular;4;Brown;;3,5;$151,3;$329,
350;Fabrikam Laptop12W M2080 Silver;60GB hard drive, 1GB memory;15;Fabrikam, Inc.;Fabrikam;2;Regular;7;Silver;;5,4;$203,42;$399,
351;Fabrikam Laptop8.9W E0880 Silver;80GB hard drive (2.2 pounds), 1.6GHz CPU;15;Fabrikam, Inc.;Fabrikam;1;Economy;7;Silver;;5,5;$171,3;$336,
352;Fabrikam Laptop8.9 E0800 Silver;1GB DDR2 SDRAM, 160GB hard drive (2.2 pounds), 1.6GHz CPU;15;Fabrikam, Inc.;Fabrikam;1;Economy;7;Silver;;5,2;$163,15;$320,
353;Fabrikam Laptop10.1 M0101 Silver;80GB hard drive, 1GB RAM, 6-cell battery provides up to 6 1/2 hours;15;Fabrikam, Inc.;Fabrikam;2;Regular;7;Silver;;4,9;$196,23;$384,9
354;Fabrikam Laptop12 M2001 Silver;80GB hard drive, 512MB memory;15;Fabrikam, Inc.;Fabrikam;2;Regular;7;Silver;;6,4;$195,24;$382,95
355;Fabrikam Laptop8.9 M0801 Silver;1.6GHz CPU, 1GB DDR2 SDRAM, 60GB hard drive (2.2 pounds);15;Fabrikam, Inc.;Fabrikam;2;Regular;7;Silver;;2,7;$185,32;$363,5
356;Fabrikam Laptop14.1W M4180 Red;Multimedia-focused laptop with 14.1-inches widescreen, 3 GB RAM (4 GB max);15;Fabrikam, Inc.;Fabrikam;2;Regular;6;Red;;3,8;$210,11;$456,9
357;Fabrikam Laptop14.1 E4101 Red;Multimedia-focused laptop with 14.1-inch screen, DVD-R drive;15;Fabrikam, Inc.;Fabrikam;1;Economy;6;Red;;5,1;$168,24;$330,
358;Fabrikam Laptop8.9 E8002 Red;1GB DDR2 SDRAM, 160GB hard drive (2.2 pounds);15;Fabrikam, Inc.;Fabrikam;1;Economy;6;Red;;5,1;$166,2;$326,
359;Fabrikam Laptop12 M2002 Red;80GB hard drive, 1GB memory;15;Fabrikam, Inc.;Fabrikam;2;Regular;6;Red;;5,1;$187,62;$368,
360;Fabrikam Laptop13.3 M3000 Red;2 GB RAM (4 GB max), 120 GB hard drive, DVD/CD super drive;15;Fabrikam, Inc.;Fabrikam;2;Regular;6;Red;;5,1;$193,74;$380,
361;Fabrikam Laptop13.3W M3080 Red;13.3-inches widescreen TFT LCD display, 160 GB hard drive;15;Fabrikam, Inc.;Fabrikam;2;Regular;6;Red;;5,1;$198,32;$389,
374;Adventure Works Laptop19W X1980 Silver;320 GB hard drive, 4 GB RAM 19-inches widescreen LCD with perfect 16:9 aspect ratio;15;Adventure Works;Adventure Works;3;Deluxe;7;Silver;;5,9;$430,38;$1.299,
375;Adventure Works Laptop15 M1501 Silver;15-inches screen, 60 GB hard drive, 128 MB of RAM (512 MB maximum), DVD-ROM;15;Adventure Works;Adventure Works;2;Regular;7;Silver;;6,7;$321,44;$699,
376;Adventure Works Laptop12 M1201 Silver;80GB hard drive, 512MB memory;15;Adventure Works;Adventure Works;2;Regular;7;Silver;;10,6;$195,24;$382,95
377;Adventure Works Laptop16 M1601 Silver;180 GB hard drive, 2 GB RAM 16-inches LCD;15;Adventure Works;Adventure Works;2;Regular;7;Silver;;2,7;$275,46;$599,
378;Adventure Works Laptop15.4W M1548 Silver;15.4-Inches widescreen TFT LCD display, 1280x800 resolutions;15;Adventure Works;Adventure Works;2;Regular;7;Silver;;7,2;$348,58;$758,
